# static_avoidance_node debug log started 20260816_153533
1786862137.857 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=9.57 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862407.101 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.83 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862407.612 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862408.155 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862408.702 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.86 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862409.208 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.86 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.3 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862409.753 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.84 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862410.263 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.84 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862410.800 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862411.352 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862411.883 [STATIC_AVOID] obs_id=49 obs_dist=2.94m obs_s=21.76 ego_s=18.82 side=LEFT | left_clearance=0.72 right_clearance=0.12 candidate_valid=true rung=0 | cache_used=false path_age=0.000 path_points=85 planning_time_ms=25.0
1786862412.486 [STATIC_AVOID] obs_id=49 obs_dist=2.90m obs_s=21.72 ego_s=18.82 side=LEFT | left_clearance=0.51 right_clearance=0.06 candidate_valid=true rung=0 | cache_used=false path_age=0.000 path_points=84 planning_time_ms=11.6
1786862413.275 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.83 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=obstacle_gone
1786862413.807 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=4.4 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862414.312 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862414.852 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862415.360 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862415.900 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862416.403 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.84 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862416.956 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.83 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862417.456 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862418.003 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862418.513 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862419.058 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862419.601 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862420.109 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862420.621 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.83 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862421.162 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=5.5 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862421.676 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862422.213 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862422.763 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862423.268 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862423.786 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862424.308 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862424.864 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862425.414 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862425.954 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862426.502 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862427.072 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.83 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862427.609 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862428.158 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862428.699 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.83 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862429.204 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862429.761 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862430.311 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862430.856 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.83 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862431.439 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862431.960 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862432.461 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862433.011 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.83 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862433.514 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862434.057 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.83 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862434.609 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862435.155 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862435.699 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862436.213 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862436.782 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862437.306 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.85 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862437.815 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.87 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862438.353 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.85 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862438.853 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862439.356 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862439.858 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.83 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862440.363 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.83 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862440.867 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
